pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag
"(1150, 1200]",6.475,35.0835,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.858926595238096,1.3168023807866027,6.8405195928571425,0.7162034019368134,0.17054450085954012,-0.5103572419073633,normal,normal
"(1200, 1250]",6.0214996,35.055,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.83457838095238,1.3106193033131952,6.550739173809523,0.6488448727775022,0.16818127009910724,-0.8156642612339892,normal,normal
"(1250, 1300]",5.6975,35.032,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.81652525581396,1.291578317886807,6.24448098372093,0.6153131432058324,0.16683056784243994,-0.8889473429270727,normal,normal
"(1300, 1350]",5.5275,35.02,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.794299348837214,1.2889181453930523,5.961553120930232,0.5874705050558333,0.1751085993858535,-0.7388509162497954,normal,normal
"(1350, 1400]",5.3659997,35.007,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.766087,1.3025309995756387,5.681609211904762,0.5542793713731636,0.18495759415974583,-0.5694051198818314,normal,normal
"(1400, 1450]",5.1650004,34.995,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.739598414634145,1.3169789427100098,5.399494268292683,0.5286454793652956,0.19392989294141694,-0.44357490500859226,normal,normal
"(1450, 1500]",4.905,34.9785,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.709477925,1.3307376833628715,5.0794530225,0.4850178462422231,0.20216010891053807,-0.35968371855099973,normal,normal
"(1500, 1550]",4.5985,34.9555,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.63768194736842,1.3308694899179885,4.80814115,0.4354240729547073,0.23880482274123263,-0.4814643080650417,normal,normal
"(1550, 1600]",4.3195,34.939,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.62686779487179,1.3123951971330001,4.5299487358974355,0.3900983301752619,0.2378340044295178,-0.5394761259369817,normal,normal
"(1600, 1650]",4.041,34.922,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.3060632195122,4.354389460856221,4.351561636585366,0.42574708498754743,-0.08820139378085852,-0.7294509992815316,normal,normal
"(1650, 1700]",3.851,34.9095,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.2689907948718,4.47339211056887,4.0452408,0.3360492952696318,-0.08036201298394129,-0.5780128175663918,normal,normal
"(1700, 1750]",3.7175,34.902,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.27672124390244,4.355482548647775,3.910943907317073,0.3658725552472795,-0.08603438074129816,-0.5287193711108826,normal,normal
"(1750, 1800]",3.6304998,34.898,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.238336052631574,4.456548503149244,3.6612595710526317,0.2672244402180791,-0.0763676312265132,-0.11510837492083056,normal,normal
"(1800, 1850]",3.4705,34.893,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.20510714634146,4.069482054142376,3.548006968292683,0.3054794824689525,-0.07669456264680248,-0.2537223373113461,normal,normal
"(1850, 1900]",3.2085,34.878002,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.14799195,3.79469348908717,3.3572364450000003,0.2734421593787764,-0.07114934335973024,-0.5439411586637168,normal,normal
"(1900, 1950]",3.0065,34.866,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,35.05278761538461,3.5428935468808334,3.1974112051282053,0.20625272547842363,-0.052721769060506414,-0.9256178539477135,normal,normal
"(1950, 2000]",2.8425,34.857,2020-09-06 23:58:10.000003328,2020,9,6,23:58:10.000003,5.442,62.294,nodc_R2902609_218.nc,Arabian Sea,34.517827447368425,1.31229049895682,3.049381086842105,0.18833187139201393,0.2584584380525444,-1.098492174017009,normal,normal
"(0, 50]",29.390308,34.118847,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.174003125,0.5115989889190192,27.8047555,1.020178085717209,-0.10781124707954999,1.5541918829645531,normal,normal
"(50, 100]",28.0734,34.766197,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.3707133125,0.5527414680267864,26.676295562500002,1.2530704909492472,0.7154948748676686,1.1149448076473651,normal,normal
"(100, 150]",17.758,35.1476,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.84265625,0.580867566668254,20.1382100625,1.7581711507632982,0.5249798189785307,-1.3537988389052165,normal,normal
"(150, 200]",14.6898,35.1386,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.84651725,0.47047586255926943,16.027282437500002,1.6035325657873674,0.6208240916146954,-0.8340849858844437,normal,normal
"(200, 250]",12.662499,35.1175,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.7935841875,0.37397701694326635,13.59326734375,1.0915401374083098,0.8661382861106052,-0.8527110564710543,normal,normal
"(250, 300]",11.681,35.074,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.8177860625,0.35610443206001346,12.1012005,0.789337117748915,0.7194910100327562,-0.53234605411482,normal,normal
"(300, 350]",10.9155,35.0415,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.8181704375,0.30744543241852085,11.14026846875,0.5077173965525057,0.7264039044040279,-0.4427038944818888,normal,normal
"(350, 400]",10.484,35.030003,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.792929125,0.282529030255472,10.4293223125,0.3534140781160783,0.8391133285865532,0.15471281673742807,normal,normal
"(400, 450]",10.146,35.021,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.759864875,0.2796964980001843,9.8039979375,0.3649855790487076,0.9336374494035696,0.9370289735594189,normal,normal
"(450, 500]",9.783,35.0115,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.739007625,0.2857476631915658,9.29668753125,0.4017706898830467,0.9536119104404341,1.2104229626396132,normal,normal
"(500, 550]",9.377,35.017498,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.73009725,0.28655418765806545,8.86770615625,0.4414887175679596,1.0029542836168497,1.1535829195263725,normal,normal
"(550, 600]",9.040999,35.032497,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.7297945625,0.28656413175071777,8.47754370625,0.4494139814381574,1.056316558707785,1.2537555951127772,normal,normal
"(600, 650]",8.8550005,35.0385,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.7277321875,0.2859788998723518,8.1262300375,0.5025774302965916,1.0866809147063272,1.4500660367297484,normal,normal
"(650, 700]",8.6955,35.0425,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.7256795,0.2874555401898151,7.7857688,0.5389161490023936,1.1021547881484315,1.6880755970739316,normal,normal
"(700, 750]",8.5215,35.032,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.71974225,0.28981353937987964,7.44506266875,0.6049610803871681,1.0774436234695528,1.7793497237228746,normal,normal
"(750, 800]",8.311,35.019497,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.7150481875,0.2870539164071593,7.1476638,0.6384013366177271,1.0605980099855745,1.8222646684347439,normal,normal
"(800, 850]",7.945,35.005497,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.708243,0.28687680650765546,6.820657525,0.6440448755105386,1.036172995714322,1.7457517600908274,normal,normal
"(850, 900]",7.5505004,34.9915,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.698818375,0.2798844064415477,6.48719008125,0.6237165323642094,1.0457232281039033,1.704797393648525,normal,normal
"(900, 950]",7.164,34.9735,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6876235625,0.2720359199296915,6.17133250625,0.5890156086711656,1.0508775369586718,1.6852991315280819,normal,normal
"(950, 1000]",6.7689996,34.9645,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6806260625,0.2675238161317929,5.8925786625,0.5483991900223132,1.0611165076987275,1.5981441137145738,normal,normal
"(1000, 1050]",6.5415,34.955997,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.672817625,0.26211612248140825,5.6135425,0.5200339758579853,1.0803584774533999,1.7844170632678302,normal,normal
"(1050, 1100]",6.1234994,34.9285,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6656809375,0.2582644647526054,5.35966991875,0.45342936071546175,1.0176354023452576,1.6845611410005763,normal,normal
"(1100, 1150]",5.8195,34.922,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.666568866666665,0.2622769499769611,5.190089326666667,0.4083781930658128,0.9738985196974771,1.5412445718713965,normal,normal
"(1150, 1200]",5.6875,34.925,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.666829875,0.25178926208827934,4.997863775,0.38942556367043596,1.0253420771751693,1.7709064050649412,normal,normal
"(1200, 1250]",5.604,34.9245,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6711460625,0.2511499371175099,4.82711625625,0.393276328706406,1.0087756358125652,1.975414453001492,normal,normal
"(1250, 1300]",5.454,34.9185,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.67529075,0.2496999437487357,4.65188375,0.3935192466767098,0.9740060263879456,2.038315169521981,normal,high
"(1300, 1350]",5.241,34.907497,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6789135625,0.24490244886356155,4.48770373125,0.37396536378703443,0.9333652585374768,2.0143476955234454,normal,high
"(1350, 1400]",4.9555,34.8915,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.68306426666666,0.2502857468136099,4.34113736,0.3166645292193258,0.8327910637618636,1.940105642758884,normal,normal
"(1400, 1450]",4.7000003,34.886,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.6850956875,0.23861429149315905,4.159283725,0.26655620548797865,0.841962613566926,2.028527431991771,normal,high
"(1450, 1500]",4.4685,34.877003,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.68841125,0.2348633708763885,3.9975175125,0.24313753705167332,0.8029849409734423,1.937103144217107,normal,normal
"(1500, 1550]",4.117,34.8615,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.691175428571434,0.2496211635198669,3.8484942999999996,0.21787764581516492,0.6823322551134968,1.2323691996735886,normal,normal
"(1550, 1600]",3.8625002,34.854,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.69419966666667,0.23853426316129892,3.704317346666667,0.18099906885445408,0.669926119692378,0.8739429121623369,normal,normal
"(1600, 1650]",3.7275,34.850002,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.697417200000004,0.23625375620136121,3.5589333266666667,0.17334458098418903,0.6458513187403049,0.9724369367434017,normal,normal
"(1650, 1700]",3.635,34.8465,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.697585357142856,0.2429967498439453,3.445192842857143,0.17201744518036127,0.6128256569389401,1.1034180686955508,normal,normal
"(1700, 1750]",3.5410001,34.843,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.70171593333334,0.2327907824024797,3.32046932,0.1610593168017872,0.6069143511979492,1.369251927669627,normal,normal
"(1750, 1800]",3.411,34.8385,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.70025307142857,0.23924187145702389,3.1957742928571427,0.1465417950389255,0.5778542348355921,1.4686984493788107,normal,normal
"(1800, 1850]",3.3100002,34.8345,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.70241333333333,0.22842029175386094,3.05837334,0.12830340458206738,0.5782615268217886,1.9611861494996463,normal,normal
"(1850, 1900]",3.1639998,34.828,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.700048357142855,0.23469298354517237,2.94570005,0.12209466777122842,0.5451873376202613,1.7879548221469683,normal,normal
"(1900, 1950]",2.9800003,34.821,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.69953485714286,0.2330566170795119,2.832527171428571,0.10780837192843892,0.5211829828273008,1.3679190765381242,normal,normal
"(1950, 2000]",2.89,34.8175,2020-09-04 23:08:25,2020,9,4,23:08:25,-1.459,96.322,nodc_R2902614_221.nc,Central Indian Ocean,34.69901478571428,0.23173922739326278,2.7338431857142855,0.1008241330033263,0.5112868270879728,1.5488039384436147,normal,normal
"(0, 50]",26.77769,35.874153,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.573207930232556,1.4588586178713712,27.422134627906978,1.9210515909366648,0.20628802961492904,-0.3354645085782211,normal,normal
"(50, 100]",26.623,35.922997,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.62513509302325,1.4452089151532233,25.34080153488372,2.712935969700134,0.206103009643536,0.47262393194558316,normal,normal
"(100, 150]",24.1774,35.828197,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.43457372093023,1.4240227255576785,20.929830395348837,2.6949605956446483,0.2764164307248819,1.205052723182517,normal,normal
"(150, 200]",20.117601,35.6814,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.23453697674419,1.3583731339243157,16.980064418604652,1.9625168871295546,0.3289692736816939,1.5987309979199307,normal,normal
"(200, 250]",15.84,35.370502,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.177253488372095,1.3303554263306248,14.774419174418604,1.3938228709417937,0.14526081361649587,0.7645023250776424,normal,normal
"(250, 300]",14.8795,35.5125,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.149115511627905,1.3275322879916853,13.522567209302325,1.117972864532802,0.273729303354145,1.2137439411507842,normal,normal
"(300, 350]",13.8195,35.546497,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.13633534883721,1.3277859920612214,12.773301139534883,0.9971824250024974,0.3089064454777616,1.049154933173332,normal,normal
"(350, 400]",13.169499,35.534,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.12016002325581,1.3331064964132764,12.234967825581396,0.9246347236581773,0.3104327957725973,1.0107030922668279,normal,normal
"(400, 450]",12.887,35.5885,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.130314999999996,1.3336793395922657,11.86999415116279,0.9507243249281288,0.34354959726682455,1.0697168697288686,normal,normal
"(450, 500]",12.510501,35.619,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.12925223255814,1.3366086629494498,11.541673523255815,0.9076621997540567,0.3664107386234894,1.067387709884472,normal,normal
"(500, 550]",12.087001,35.5915,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.131116279069765,1.3343252609049474,11.23492554651163,0.8799028984871694,0.3450311062971283,0.9683744137601522,normal,normal
"(550, 600]",11.71,35.5535,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.12070043902439,1.3664549512839512,10.940645756097561,0.8613806351810083,0.31673167166538646,0.8931640815686196,normal,normal
"(600, 650]",11.4795,35.5725,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.121087302325584,1.3309297984927788,10.583175976744187,0.8722619606034553,0.3391709301163888,1.027585821392132,normal,normal
"(650, 700]",11.167999,35.569,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.10585290697674,1.33470008471885,10.215353453488373,0.8938275180403873,0.34700461798563526,1.0658046740384453,normal,normal
"(700, 750]",10.895,35.564,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.079307024390246,1.3637187338020487,9.876914219512194,0.9309836517995757,0.3554200463745405,1.0935592462014372,normal,normal
"(750, 800]",10.6405,35.565998,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.05503468292683,1.3626258395281379,9.519979104878049,0.9488640015424299,0.37498431502672125,1.180907794268181,normal,normal
"(800, 850]",10.3355,35.536,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.03904463414634,1.3597827315521416,9.18850427804878,0.9965658252402132,0.36546674282765906,1.150948279482438,normal,normal
"(850, 900]",9.839499,35.478,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.01429514634146,1.3538305041690135,8.796512465853658,1.0206944094446029,0.34251322616132435,1.0218401555798364,normal,normal
"(900, 950]",9.415999,35.431,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.9850077,1.3659780384201063,8.48643567,0.9770012759183887,0.3265003444095164,0.9514453592972048,normal,normal
"(950, 1000]",8.962001,35.384,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.96661276190476,1.3289615351958612,8.123570533333334,0.9232679639748164,0.3140702172645827,0.9081117285355483,normal,normal
"(1000, 1050]",8.5985,35.349003,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.931482536585364,1.341428388161499,7.751323087804878,0.8462031085347197,0.31125065422752407,1.0011507918732276,normal,normal
"(1050, 1100]",8.2005,35.31,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.512256725,4.392077268319176,7.3856479975,0.7704319979681234,-0.046050356731861544,1.0576559704802329,normal,normal
"(1100, 1150]",7.7064996,35.245502,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.875634380952384,1.3204285129873496,7.0820213999999995,0.7385934377043779,0.2801118087118748,0.8454965453537483,normal,normal
"(1150, 1200]",7.3694997,35.209003,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.858926595238096,1.3168023807866027,6.8405195928571425,0.7162034019368134,0.26585341116469285,0.7385892132212001,normal,normal
"(1200, 1250]",7.086,35.1815,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.83457838095238,1.3106193033131952,6.550739173809523,0.6488448727775022,0.2647005260571211,0.8249442180211621,normal,normal
"(1250, 1300]",6.8199997,35.157,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.81652525581396,1.291578317886807,6.24448098372093,0.6153131432058324,0.26361138110703275,0.9353265449208029,normal,normal
"(1300, 1350]",6.5399995,35.121998,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.794299348837214,1.2889181453930523,5.961553120930232,0.5874705050558333,0.2542431824193561,0.9846390143702489,normal,normal
"(1350, 1400]",6.309,35.101,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.766087,1.3025309995756387,5.681609211904762,0.5542793713731636,0.2571247825265687,1.1319035499029113,normal,normal
"(1400, 1450]",6.0695,35.084,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.739598414634145,1.3169789427100098,5.399494268292683,0.5286454793652956,0.2615088018470265,1.2674008534258945,normal,normal
"(1450, 1500]",5.7355,35.0535,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.709477925,1.3307376833628715,5.0794530225,0.4850178462422231,0.2585198264849832,1.352624408736422,normal,normal
"(1500, 1550]",5.405,35.022503,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.63768194736842,1.3308694899179885,4.80814115,0.4354240729547073,0.28915010491020665,1.3707529901822524,normal,normal
"(1550, 1600]",5.154,35.005497,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.62686779487179,1.3123951971330001,4.5299487358974355,0.3900983301752619,0.2885024312458187,1.5997281091210849,normal,normal
"(1600, 1650]",4.8945003,34.983997,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.3060632195122,4.354389460856221,4.351561636585366,0.42574708498754743,-0.07396357684754855,1.275261023643918,normal,normal
"(1650, 1700]",4.6369996,34.9585,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.2689907948718,4.47339211056887,4.0452408,0.3360492952696318,-0.06940835661113379,1.7609285552144893,normal,normal
"(1700, 1750]",4.4500003,34.945004,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.27672124390244,4.355482548647775,3.910943907317073,0.3658725552472795,-0.07616084789627563,1.4733447069256098,normal,normal
"(1750, 1800]",4.1725,34.922,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.238336052631574,4.456548503149244,3.6612595710526317,0.2672244402180791,-0.07098229771493264,1.9131499668598824,normal,normal
"(1800, 1850]",3.9469998,34.908497,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.20510714634146,4.069482054142376,3.548006968292683,0.3054794824689525,-0.07288646132240378,1.3061199020064098,normal,normal
"(1850, 1900]",3.708,34.891,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.14799195,3.79469348908717,3.3572364450000003,0.2734421593787764,-0.06772403376954177,1.2827705712860344,normal,normal
"(1900, 1950]",3.43,34.8725,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,35.05278761538461,3.5428935468808334,3.1974112051282053,0.20625272547842363,-0.050887110492871715,1.1276883460923102,normal,normal
"(1950, 2000]",3.2484999,34.8585,2020-09-08 01:07:52.000001280,2020,9,8,01:07:52.000001,11.953,55.353,nodc_R2902619_218.nc,Arabian Sea,34.517827447368425,1.31229049895682,3.049381086842105,0.18833187139201393,0.2596014776472016,1.0572762415949668,normal,normal
"(0, 50]",26.196856,35.468857,2020-09-03 01:15:30.000001536,2020,9,3,01:15:30.000001,3.241,53.57,nodc_R2902622_215.nc,Arabian Sea,35.573207930232556,1.4588586178713712,27.422134627906978,1.9210515909366648,-0.07152915913456719,-0.6378166175691081,normal,normal
"(50, 100]",25.388601,35.6898,2020-09-03 01:15:30.000001536,2020,9,3,01:15:30.000001,3.241,53.57,nodc_R2902622_215.nc,Arabian Sea,35.62513509302325,1.4452089151532233,25.34080153488372,2.712935969700134,0.044744331631727446,0.017619090774768392,normal,normal
"(100, 150]",17.7498,35.3218,2020-09-03 01:15:30.000001536,2020,9,3,01:15:30.000001,3.241,53.57,nodc_R2902622_215.nc,Arabian Sea,35.43457372093023,1.4240227255576785,20.929830395348837,2.6949605956446483,-0.07919376489308731,-1.179991425658733,normal,normal
"(150, 200]",15.257,35.2896,2020-09-03 01:15:30.000001536,2020,9,3,01:15:30.000001,3.241,53.57,nodc_R2902622_215.nc,Arabian Sea,35.23453697674419,1.3583731339243157,16.980064418604652,1.9625168871295546,0.04053600728743503,-0.8779870532094458,normal,normal
